,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
51036|TDG,0.0008058575104704646,Mus musculus,TDG,other,E14,Embryonic Stem Cell,Embryo,1.0
52111|INSM1,0.0008499218331600167,Mus musculus,INSM1,tf,,Beta cell,Pancreatic Islet,1.0
39678|SUZ12,0.0008626279180510843,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
37573|ISL1,0.0008669437274528291,Mus musculus,ISL1,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
2887|RNF2,0.0008804180478385049,Mus musculus,RNF2,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0
8831|PHF19,0.0008892462053785022,Mus musculus,PHF19,cr,E14,Embryonic Stem Cell,Embryo,1.0
2864|NIPBL,0.0009051558868587439,Mus musculus,NIPBL,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0
36206|MBD4,0.0009133611113841811,Mus musculus,MBD4,cr,,Embryonic Stem Cell,Embryo,0.0
57748|FOXD3,0.00092606775107823,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
44553|KLF5,0.0009395112867983113,Mus musculus,KLF5,tf,CGR8,Embryonic Stem Cell,Embryo,1.0
55109|PPARG,0.000949606216605281,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
41324|EZH2,0.0009524377023745201,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
5775|nan,0.0009595638636440418,,,,,,,
150|NR3C1,0.0009680947696330544,Mus musculus,NR3C1,tf,3T3-L1,Preadipocyte,Adipose,1.0
53951|YY1,0.0009856338127945397,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
53949|YY1,0.000992315661882126,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
49584|FOS,0.0010033158283688781,Mus musculus,FOS,tf,,Cortical Neuron,Neuric,1.0
34117|ESR1,0.0010096928140914674,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
47764|RNF2,0.001024569562245503,Mus musculus,RNF2,predicted transcription factor,MS12,Embryonic Stem Cell,Embryo,1.0
44732|RUNX1,0.001046542634593195,Mus musculus,RUNX1,tf,,Thymocyte,,0.0
55698|EZH1,0.0010806907346478933,Mus musculus,EZH1,cr,,,Mammary Gland,1.0
32775|BMI1,0.0010819599933155621,Mus musculus,BMI1,cr,,Neural Progenitor Cell,,1.0
47767|RNF2,0.001144065056374377,Mus musculus,RNF2,predicted transcription factor,MS12,Embryonic Stem Cell,Embryo,1.0
51926|STAT1,0.0011598030787053903,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
44860|SMARCA4,0.0011615108897835569,Mus musculus,SMARCA4,cr,,Epithelium,Limb,1.0
2984|AFF4,0.0011697692083422195,Mus musculus,AFF4,tf,,Embryonic Stem Cell,Embryo,1.0
54372|KLF15,0.0011783107389485847,Mus musculus,KLF15,tf,,Embryonic Fibroblast,,1.0
58848|SUZ12,0.0011788336816426215,Mus musculus,SUZ12,cr,ILC87,T Lymphocyte,,1.0
39108|CTCF,0.0011792183968953318,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
38622|SUZ12,0.00120839735793693,Mus musculus,SUZ12,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0
37876|MAFF,0.001208519807629982,Mus musculus,MAFF,tf,,Dendritic Cell,Bone Marrow,1.0
41593|AR,0.0012203782385172834,Mus musculus,AR,tf,,Epithelium,Kidney,1.0
8303|KDM1A,0.001223818411856703,Mus musculus,KDM1A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
39114|CTCF,0.0012292352656140815,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
55101|PPARG,0.0012490392434754138,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
48362|RNF2,0.001250800688499032,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
43423|AR,0.0012626319631739436,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
48501|POU5F1,0.0012881485028252704,Mus musculus,POU5F1,tf,,Stem cell,Ectoderm,1.0
49557|FOS,0.0012929442714042505,Mus musculus,FOS,tf,,Cortical Neuron,Neuric,1.0
42064|CEBPB,0.0012959825306373407,Mus musculus,CEBPB,tf,,Preadipocyte,Adipose,1.0
40274|PTF1A,0.0012962007104971307,Mus musculus,PTF1A,tf,,,Pancreas,1.0
43180|KMT2B,0.00131102854309606,Mus musculus,KMT2B,cr,E14,Embryonic Stem Cell,Embryo,1.0
5806|E2F3,0.0013431157371733837,Mus musculus,E2F3,tf,,Fibroblast,Embryo,1.0
55099|HRAS,0.001358389099588464,Mus musculus,HRAS,other,,Embryonic Fibroblast,,1.0
47292|FEZF2,0.0013598295333548949,Mus musculus,FEZF2,tf,,Neurosphere,,1.0
9260|HDAC2,0.0013645470348341293,Mus musculus,HDAC2,cr,,Myoblast,Skeletal Muscle,1.0
44789|JUN,0.0013657996325825428,Mus musculus,JUN,tf,3T3-L1,Preadipocyte,Adipose,1.0
36748|NR3C1,0.001379112719234521,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
58847|SUZ12,0.0013868607312844672,Mus musculus,SUZ12,cr,ILC87,T Lymphocyte,,1.0
37600|CEBPB,0.0014006231837244698,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
53159|DNMT3A,0.0014096009061040915,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
53110|SMAD2/3,0.0014224168962086448,Mus musculus,SMAD2/3,tf,,Embryonic Stem Cell,Embryo,1.0
59139|OLIG2,0.0014273377107845708,Mus musculus,OLIG2,tf,CD-1,Neural Stem Cell,Brain,1.0
2765|STAT5B,0.0014276405645618495,Mus musculus,STAT5B,tf,,T Lymphocyte,Lymph Node,0.0
54170|SOX9,0.001433073432005827,Mus musculus,SOX9,tf,,Chondrocyte,,1.0
47500|KDM1A,0.001451958959784172,Mus musculus,KDM1A,cr,3T3-L1,Preadipocyte,Adipose,1.0
43681|KDM4C,0.0014539828882952355,Mus musculus,KDM4C,cr,,Embryonic Stem Cell,Embryo,1.0
432|SUZ12,0.0014564939201933136,Mus musculus,SUZ12,cr,E14,Embryonic Stem Cell,Embryo,1.0
43701|RUNX2,0.0014650763167414205,Mus musculus,RUNX2,tf,MC3T3,Osteoblast,,1.0
47110|POLR3A,0.0014670333364286137,Mus musculus,POLR3A,tf,,,Skin,1.0
50030|NFATC1,0.0014733287740951728,Mus musculus,NFATC1,tf,,,Pancreas,1.0
54659|MEIS1,0.0014803174379344197,Mus musculus,MEIS1,tf,,,optic cups,1.0
32846|REST,0.0014822299127671967,Mus musculus,REST,tf,,Embryonic Stem Cell,Embryo,1.0
51890|PRDM16,0.0015076390881096358,Mus musculus,PRDM16,tf,,,Adipose,1.0
49976|SUZ12,0.0015106898222373433,Mus musculus,SUZ12,cr,,Leukemia Cell,Blood,1.0
53918|NR1D1,0.0015214941266297188,Mus musculus,NR1D1,tf,,,Epididymal White Adipose Tissue,1.0
51922|STAT1,0.0015561605194040484,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
41584|FOXA1,0.0015577333718398978,Mus musculus,FOXA1,tf,,Epithelium,Prostate,1.0
39593|RELA,0.0015938834793447487,Mus musculus,RELA,tf,,Dendritic Cell,Bone Marrow,1.0
51931|STAT1,0.0016089252422653577,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
20|CREB1,0.0016105543827349411,Mus musculus,CREB1,tf,,Cortical Neuron,Neuric,0.0
41767|H2AZ,0.001627541815358735,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
34022|RNF2,0.0016367402340040638,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
44066|RUNX2,0.0016460260578894936,Mus musculus,RUNX2,tf,MC3T3,,,1.0
39682|SUZ12,0.0016508187458325607,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
34024|RNF2,0.0016665957815631405,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
51365|ZIC2,0.0016670375574791008,Mus musculus,ZIC2,tf,,Embryonic Stem Cell,,1.0
48367|SUZ12,0.0016708780151758473,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
52041|EZH1,0.0016806403263948666,Mus musculus,EZH1,cr,,,Mammary Gland,0.0
58642|MED1,0.0016899437933333705,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
1008|EZH2,0.0017087746464910514,Mus musculus,EZH2,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
55765|CEBPA,0.0017149520434598386,Mus musculus,CEBPA,tf,,,Liver,1.0
51886|PRDM16,0.00171847384673951,Mus musculus,PRDM16,tf,,,Adipose,1.0
41637|POLR3GL,0.00172081484951081,Mus musculus,POLR3GL,tf,,Epithelium,Liver,1.0
52987|KDM3A,0.001727123009577669,Mus musculus,KDM3A,cr,,Adipocyte,,1.0
4415|PAXIP1,0.0017496633869264477,Mus musculus,PAXIP1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
51966|LDB1,0.0017501366765965698,Mus musculus,LDB1,not sure,AtT-20,,,0.0
2983|AFF4,0.0017578716674238604,Mus musculus,AFF4,tf,,Embryonic Stem Cell,Embryo,1.0
43897|5HMC,0.0017611208596967631,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,1.0
41643|POLR3G,0.0017644974844664985,Mus musculus,POLR3G,tf,Hepa 1-6,Epithelium,Liver,1.0
5980|HOXC9,0.0017692923909983782,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
52287|NR3C1,0.0017715625776093535,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
47109|POLR3A,0.0017837330292589937,Mus musculus,POLR3A,tf,,,Skin,1.0
51761|MYC,0.0018015024288882686,Mus musculus,MYC,tf,,Multipotent progenitor cell,Otic,1.0
32994|TAF7L,0.001803034724396857,Mus musculus,TAF7L,predicted transcription factor,10T1/2,Fibroblast,Embryo,1.0
37632|CEBPB,0.0018063099167995866,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
47780|GRHL3,0.001809756526626627,Mus musculus,GRHL3,predicted transcription factor,,,Skin,1.0
47518|KLF4,0.001811720740017897,Mus musculus,KLF4,tf,J1,Embryonic Stem Cell,Embryo,1.0
37616|CEBPB,0.0018167186989814232,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
58556|CLOCK,0.0018296175753378385,Mus musculus,CLOCK,tf,BetaTC6,,,1.0
34820|KDM2B,0.0018344084211496248,Mus musculus,KDM2B,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
58499|RNF2,0.0018585597775697682,Mus musculus,RNF2,predicted transcription factor,,,Forelimb Bud,1.0
32840|REST,0.0018625405707790033,Mus musculus,REST,tf,,Neural Progenitor Cell,,1.0
39371|AR,0.0018630891601270072,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
59458|AFF3,0.0018634032491124386,Mus musculus,AFF3,tf,,Embryonic Fibroblast,,1.0
50195|EZH2,0.0019097103654958092,Mus musculus,EZH2,cr,J1,Embryonic Stem Cell,Embryo,1.0
40390|CEBPA,0.0019114728352792043,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,0.0
34435|CEBPB,0.0019182960598775334,Mus musculus,CEBPB,tf,C2C12,Myoblast,Muscle,1.0
39642|RELA,0.0019273633555834113,Mus musculus,RELA,tf,,Dendritic Cell,Bone Marrow,1.0
55159|NEUROD2,0.0019307733616567568,Mus musculus,NEUROD2,tf,P19,Embryonic Stem Cell,Embryo,1.0
42028|CEBPB,0.0019348225060668578,Mus musculus,CEBPB,tf,,Preadipocyte,Adipose,1.0
33794|POU5F1,0.0019389514941423602,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
48535|MYC,0.0019467109434569418,Mus musculus,MYC,tf,,,Pancreas,1.0
52284|NR3C1,0.0019511336321269002,Mus musculus,NR3C1,tf,,,Liver,1.0
32841|REST,0.0019918413766466525,Mus musculus,REST,tf,,Embryonic Stem Cell,Embryo,1.0
41985|KMT2B,0.0019954374993413904,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
32928|SMC5,0.001999141460217846,Mus musculus,SMC5,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
37756|RBBP5,0.001999639873631498,Mus musculus,RBBP5,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0
5414|NR1H2,0.0020033856524640514,Mus musculus,NR1H2,tf,,Hepatocyte,Liver,1.0
37626|CEBPB,0.002006691111374359,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
48328|SPI1,0.002028550257880679,Mus musculus,SPI1,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
49972|SUZ12,0.002032157770492704,Mus musculus,SUZ12,cr,,Leukemia Cell,Blood,1.0
39127|KAT8,0.0020358846108221584,Mus musculus,KAT8,cr,,Embryonic Stem Cell,Embryo,1.0
41346|EZH2,0.0020525016462568657,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
43908|RELA,0.0020663013236984495,Mus musculus,RELA,tf,3T3-L1,Preadipocyte,Adipose,1.0
39926|GFI1,0.0020744254831663866,Mus musculus,GFI1,predicted transcription factor,,,Bone Marrow,1.0
41977|EHMT2,0.002091613939051551,Mus musculus,EHMT2,cr,,Embryonic Stem Cell,Embryo,1.0
47766|RNF2,0.002095756047461095,Mus musculus,RNF2,predicted transcription factor,MS12,Embryonic Stem Cell,Embryo,1.0
327|SIN3A,0.002118333369829861,Mus musculus,SIN3A,tf,C2C12,Myoblast,Muscle,0.0
49339|MED1,0.0021214022360186435,Mus musculus,MED1,predicted transcription factor,,iPSC,,1.0
44716|ETS1,0.002125853324861926,Mus musculus,ETS1,tf,,Thymocyte,,1.0
8918|SMAD3,0.0021379579887069733,Mus musculus,SMAD3,tf,,Cortex,,1.0
8273|HDAC2,0.002140735444730868,Mus musculus,HDAC2,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
48662|nan,0.0021435260776661025,,,,,,,
49571|FOSB,0.0021486530919839764,Mus musculus,FOSB,tf,,Cortical Neuron,Neuric,1.0
41986|KMT2B,0.0021577192496187725,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
36735|ESR1,0.0021579449368958614,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
25|CREBBP,0.0021602072650509507,Mus musculus,CREBBP,cr,,Cortical Neuron,Neuric,0.0
51896|SMARCA4,0.0021663363251940293,Mus musculus,SMARCA4,cr,,Embryonic Stem Cell,,1.0
23|CREBBP,0.002167726406856585,Mus musculus,CREBBP,cr,,Cortical Neuron,Neuric,0.0
5953|RXRA,0.0021691158237986397,Mus musculus,RXRA,tf,F9,,Embryo,1.0
40281|RBPJL,0.002173527842646905,Mus musculus,RBPJL,tf,,,Pancreas,1.0
59295|ATF4,0.0021917293800643445,Mus musculus,ATF4,tf,,Embryonic Fibroblast,Embryo,1.0
37647|JUN,0.0021970201982604576,Mus musculus,JUN,tf,,Macrophage,Bone Marrow,1.0
41602|AR,0.002213630994658433,Mus musculus,AR,tf,,,Caput Epididymis,1.0
44791|JUNB,0.002222061755910887,Mus musculus,JUNB,tf,3T3-L1,Preadipocyte,Adipose,1.0
48142|RXRA,0.0022222999185996795,Mus musculus,RXRA,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
56269|MYC,0.0022278037772822112,Mus musculus,MYC,tf,,,Prostate,1.0
39869|CEBPA,0.002229954347360008,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
46466|E2F4,0.0022748480237339552,Mus musculus,E2F4,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
49572|JUNB,0.0022775857363985796,Mus musculus,JUNB,tf,,Cortical Neuron,Neuric,1.0
48261|RUNX1,0.0022792636370368435,Mus musculus,RUNX1,tf,,,,0.0
40067|BATF,0.0022818881725188422,Mus musculus,BATF,predicted transcription factor,,Th0,,1.0
41946|ESR1,0.002291700930945939,Mus musculus,ESR1,tf,,,Uterus,1.0
436|TET1,0.002313240676229067,Mus musculus,TET1,cr,E14,Embryonic Stem Cell,Embryo,1.0
8595|GATA2,0.0023270410835592448,Mus musculus,GATA2,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
56498|SUZ12,0.0023280017362613536,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
52972|MECP2,0.0023299532133104206,Mus musculus,MECP2,cr,,Cortex,Frontal,1.0
50965|SUZ12,0.0023776547387997504,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,,1.0
35236|MBD1,0.002384246461820172,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
53728|SMCHD1,0.002408837087672644,Mus musculus,SMCHD1,predicted chromatin regulator,,Neural Stem Cell,,1.0
55700|EZH2,0.002409737146329527,Mus musculus,EZH2,cr,,,Mammary Gland,1.0
49567|JUNB,0.0024286595721126347,Mus musculus,JUNB,tf,,Cortical Neuron,Neuric,1.0
56095|TGIF1,0.002430927580190867,Mus musculus,TGIF1,tf,,Embryonic Stem Cell,Embryo,1.0
37161|MECP2,0.002445220891984734,Mus musculus,MECP2,cr,,Cortex,Brain,1.0
52277|NR3C1,0.0024555675155826795,Mus musculus,NR3C1,tf,,,Liver,1.0
44273|SREBF1,0.00247152053317351,Mus musculus,SREBF1,tf,,Epithelium,Liver,1.0
53084|NKX3-2,0.002481388156694575,Mus musculus,NKX3-2,tf,NIH-3T3,Fibroblast,Embryo,1.0
44264|RUNX1,0.0024934492773310835,Mus musculus,RUNX1,tf,,Mast Cell,Bone Marrow,1.0
33698|STAT5A,0.002505879969110003,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
41607|TFAP2A,0.0025078300267342146,Mus musculus,TFAP2A,predicted transcription factor,,,Caput Epididymis,1.0
8616|POLR2B,0.002508289557631771,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
35035|POLR2B,0.002508289557631771,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
37646|NR3C1,0.002509084825657093,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
38214|ARNTL,0.002522836217919766,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
4399|MECP2,0.0025233943281900983,Mus musculus,MECP2,cr,,,Cerebellum,1.0
44061|SMARCA4,0.0025312920927347826,Mus musculus,SMARCA4,cr,,Epithelium,Embryo,1.0
52953|MECP2,0.002545465326503238,Mus musculus,MECP2,cr,,,Hypothalamus,1.0
38157|MEF2D,0.0025544020275293233,Mus musculus,MEF2D,tf,C2C12,Myoblast,Muscle,1.0
55688|EZH2,0.0025570598800288002,Mus musculus,EZH2,cr,,,Mammary Gland,1.0
2855|KDM2A,0.0025758749100844858,Mus musculus,KDM2A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
37882|E2F1,0.0026087664846661807,Mus musculus,E2F1,tf,,Dendritic Cell,Bone Marrow,1.0
45|NPAS4,0.002620697575324904,Mus musculus,NPAS4,tf,,Cortical Neuron,Neuric,0.0
533|RBPJ,0.0026281578700530495,Mus musculus,RBPJ,tf,G4A2,T Lymphocyte,Blood,1.0
8919|KDM6B,0.0026297038270871598,Mus musculus,KDM6B,cr,,Cortex,,1.0
3286|GATA3,0.0026376841933591355,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,1.0
43895|GATA2,0.0026503126785699105,Mus musculus,GATA2,tf,,,Uterus,1.0
36186|RNF2,0.002652614039744483,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
55268|E2F3,0.002659351714329128,Mus musculus,E2F3,tf,,,intestinal villus,1.0
6030|MAPK8,0.002663130304941308,Mus musculus,MAPK8,not sure,,Neuron,Brain,1.0
8572|EBF1,0.0026685764134890544,Mus musculus,EBF1,tf,,B Lymphocyte,Lymph Node,1.0
51780|GATA1,0.002686338784558706,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
48330|SPI1,0.0027007073422853356,Mus musculus,SPI1,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
52919|CEBPB,0.0027052005983123073,Mus musculus,CEBPB,tf,,,Liver,1.0
48513|POU5F1,0.0027096463267865523,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
44147|SRF,0.002710946474384912,Mus musculus,SRF,tf,NIH-3T3,Fibroblast,Embryo,1.0
3260|FOXA2,0.0027143576803539404,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,0.0
44808|SMARCA4,0.0027161854354946224,Mus musculus,SMARCA4,cr,3T3-L1,Preadipocyte,Adipose,1.0
51105|CHD8,0.0027221395109986446,Mus musculus,CHD8,cr,,Cortex,Frontal,1.0
50494|CTNNB1,0.002776320036273372,Mus musculus,CTNNB1,tf,,,Nucleus Accumben,1.0
3280|GATA3,0.0028171019735722114,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,0.0
53555|RNF2,0.002821299641486086,Mus musculus,RNF2,predicted transcription factor,,Neural Progenitor Cell,,1.0
54705|BRWD1,0.002826898768033048,Mus musculus,BRWD1,cr,,B Lymphocyte,,0.0
52902|MED1,0.0028379746129832406,Mus musculus,MED1,predicted transcription factor,,Cortical Neuron,,1.0
56271|MYC,0.002857225157051113,Mus musculus,MYC,tf,,,Prostate,1.0
50081|Input,0.0028868166796970907,Mus musculus,Input,other,J1,Embryonic Stem Cell,Embryo,1.0
36762|ESR1,0.002902164569717869,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
58208|POU5F1,0.0029172584986215666,Mus musculus,POU5F1,tf,,iPSC,,1.0
51289|EZH2,0.0029271896428389454,Mus musculus,EZH2,cr,,Neuron,Neuric,1.0
51897|SMARCA4,0.0029363442900564585,Mus musculus,SMARCA4,cr,,Embryonic Stem Cell,,1.0
44263|SPI1,0.0029411945933841555,Mus musculus,SPI1,predicted transcription factor,,Mast Cell,Bone Marrow,1.0
35036|POLR2B,0.0029576737039526124,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
44221|SMARCC2,0.0029707378433087017,Mus musculus,SMARCC2,cr,,Epithelium,Face,1.0
47612|MCRS1,0.0029868070674365366,Mus musculus,MCRS1,cr,WT26,Embryonic Stem Cell,Embryo,1.0
102|CEBPA,0.0029938866315821766,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
56519|RYBP,0.003010369357042242,Mus musculus,RYBP,tf,E14Tg2A,Embryonic Stem Cell,,1.0
41635|POLR3G,0.003026011005397067,Mus musculus,POLR3G,tf,,Epithelium,Liver,1.0
58544|SMAD1/5,0.0030452687703638737,Mus musculus,SMAD1/5,tf,E14,Embryonic Stem Cell,Embryo,1.0
37749|SUZ12,0.003086331384312413,Mus musculus,SUZ12,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0
5907|EZH1,0.003099361058188921,Mus musculus,EZH1,cr,C2C12,Myoblast,Muscle,1.0
503|GATA2,0.003139804041359162,Mus musculus,GATA2,tf,G1E,Erythroid Cell,Blood,1.0
168|PPARG,0.003154596028927925,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
51861|DNMT3B,0.0031591909936968254,Mus musculus,DNMT3B,cr,,Embryonic Stem Cell,,1.0
33618|RPA,0.003170985057257769,Mus musculus,RPA,other,,B Lymphocyte,,1.0
52800|NR4A1,0.0031880248441205072,Mus musculus,NR4A1,tf,,Embryonic Stem Cell,Embryo,1.0
55686|EZH1,0.0031887057177688027,Mus musculus,EZH1,cr,,,Mammary Gland,1.0
47302|JARID2,0.0032105700318418307,Mus musculus,JARID2,cr,,Th17,Blood,0.0
52797|NR4A1,0.00321529661462,Mus musculus,NR4A1,tf,,Embryonic Stem Cell,Embryo,0.0
9249|MYOD1,0.003216175088277151,Mus musculus,MYOD1,tf,,Myoblast,Skeletal Muscle,0.0
4539|SMAD3,0.0032298593836653233,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
56272|MYC,0.0032390201727445223,Mus musculus,MYC,tf,,,Prostate,0.0
47106|POLR3A,0.003240189545074823,Mus musculus,POLR3A,tf,,,Skin,1.0
39310|TMPRSS4,0.0032606038700677686,Mus musculus,TMPRSS4,other,V6.5,Embryonic Stem Cell,Embryo,1.0
36995|MBD3,0.0032654587623620057,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,1.0
52742|RNF2,0.003270805451126124,Mus musculus,RNF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
2888|SETDB1,0.0032771552832732143,Mus musculus,SETDB1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
59154|ZFP57,0.003283628478832623,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,Embryo,1.0
5530|RXRA,0.00329163610225508,Mus musculus,RXRA,tf,F9,,Embryo,1.0
33847|RBPJ,0.003292400380082716,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
57213|EZH2,0.0033021729355099394,Mus musculus,EZH2,cr,,B Lymphocyte,,1.0
4584|STAT3,0.0033104045196566956,Mus musculus,STAT3,tf,,Embryonic Stem Cell,Embryo,1.0
50583|IRF7,0.00331427406570739,Mus musculus,IRF7,tf,,Myeloid Cell,Bone Marrow,0.0
52659|PKNOX1,0.003322392955319997,Mus musculus,PKNOX1,tf,,Embryonic Stem Cell,,1.0
2251|CDX2,0.003336685536891537,Mus musculus,CDX2,tf,,Embryonic Stem Cell,Embryo,1.0
6024|NFYA,0.0033438230202793573,Mus musculus,NFYA,tf,,Neural Progenitor Cell,Brain,1.0
51775|GATA1,0.003346211596612192,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
37434|RELA,0.0033661232100025695,Mus musculus,RELA,tf,,Macrophage,Peritoneum,0.0
49674|FOXA2,0.0033792582048822184,Mus musculus,FOXA2,tf,,Epithelium,Liver,0.0
8274|REST,0.003384365720891791,Mus musculus,REST,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
56495|SUZ12,0.003385664212329831,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
33091|JUN,0.003386430472529567,Mus musculus,JUN,tf,C2C12,Myoblast,Muscle,1.0
35243|MBD1,0.0033867393831290005,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
36980|MBD3,0.0033957013981414375,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
98|SMAD3,0.0033958879810136455,Mus musculus,SMAD3,tf,38B9,Pre-B Lymphocyte,Blood,1.0
4121|HDAC3,0.0033972604072536328,Mus musculus,HDAC3,cr,,Hepatocyte,Liver,1.0
39374|ERG,0.0034272876838327138,Mus musculus,ERG,other,,Epithelium,Prostate,0.0
57196|BMI1,0.003445144967103353,Mus musculus,BMI1,cr,,T Lymphocyte,,1.0
8608|POLR3A,0.003463623086273737,Mus musculus,POLR3A,tf,,Epithelium,Liver,1.0
52042|EZH2,0.0034691650582297506,Mus musculus,EZH2,cr,,,Mammary Gland,0.0
34610|ARNTL,0.0034816210625704946,Mus musculus,ARNTL,predicted transcription factor,,,Liver,0.0
51091|GATA6,0.0034922928889359883,Mus musculus,GATA6,tf,,,Pancreas,0.0
50930|RB1,0.00349453836665492,Mus musculus,RB1,tf,,Embryonic Fibroblast,,0.0
33065|IRF4,0.0034973628506674292,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,0.0
33083|IRF4,0.0034973628506674292,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,0.0
52819|SIRT6,0.0034973628506674292,Mus musculus,SIRT6,cr,,Embryonic Stem Cell,Embryo,1.0
