,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
36073|SUZ12,0.0009030380717366949,Mus musculus,SUZ12,cr,,Neural Progenitor Cell,,1.0
52894|CREB1,0.0009273680078889772,Mus musculus,CREB1,tf,,Cortical Neuron,,1.0
6033|NFYA,0.0009581388674018114,Mus musculus,NFYA,tf,,Neuron,Brain,1.0
9024|NR3C1,0.0009662577154675601,Mus musculus,NR3C1,tf,AtT-20,Corticotroph,Brain,1.0
23|CREBBP,0.0009668199578581867,Mus musculus,CREBBP,cr,,Cortical Neuron,Neuric,0.0
37876|MAFF,0.0009707640733125184,Mus musculus,MAFF,tf,,Dendritic Cell,Bone Marrow,1.0
47612|MCRS1,0.0009752897200434472,Mus musculus,MCRS1,cr,WT26,Embryonic Stem Cell,Embryo,1.0
36909|ERF,0.000987261858611953,Mus musculus,ERF,tf,,Embryonic Fibroblast,,1.0
36762|ESR1,0.0010145470177539693,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
39926|GFI1,0.0010290428885036938,Mus musculus,GFI1,predicted transcription factor,,,Bone Marrow,1.0
41986|KMT2B,0.0010365117186746109,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
34820|KDM2B,0.0010458421201031904,Mus musculus,KDM2B,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
102|CEBPA,0.0010473542179350133,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
58799|SUZ12,0.001063813123927083,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
51780|GATA1,0.001064427243249952,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
39371|AR,0.0010665792218080622,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
50968|SUZ12,0.0010671948051532286,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,,1.0
52919|CEBPB,0.0010761574491533678,Mus musculus,CEBPB,tf,,,Liver,1.0
34018|RNF2,0.00108957396434116,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
43681|KDM4C,0.001110465263157069,Mus musculus,KDM4C,cr,,Embryonic Stem Cell,Embryo,1.0
50194|EZH2,0.0011194386319355058,Mus musculus,EZH2,cr,J1,Embryonic Stem Cell,Embryo,1.0
5775|nan,0.001121692331772034,,,,,,,
35035|POLR2B,0.0011484041898349963,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
8616|POLR2B,0.0011484041898349963,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
52659|PKNOX1,0.0011493924112791524,Mus musculus,PKNOX1,tf,,Embryonic Stem Cell,,1.0
48328|SPI1,0.0011500516582424582,Mus musculus,SPI1,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
98|SMAD3,0.001163976095591701,Mus musculus,SMAD3,tf,38B9,Pre-B Lymphocyte,Blood,1.0
48427|RBPJ,0.0011736805131271888,Mus musculus,RBPJ,tf,,,Neural Tube,1.0
4539|SMAD3,0.0011882062441222476,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
44794|PBX1,0.0012167107028699159,Mus musculus,PBX1,tf,3T3-L1,Preadipocyte,Adipose,1.0
40167|SUZ12,0.001220186892782607,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
37566|FOXO1,0.001227866525999112,Mus musculus,FOXO1,tf,,T Lymphocyte,,0.0
41643|POLR3G,0.0012398220814186917,Mus musculus,POLR3G,tf,Hepa 1-6,Epithelium,Liver,1.0
4584|STAT3,0.0012511715680491935,Mus musculus,STAT3,tf,,Embryonic Stem Cell,Embryo,1.0
40279|RBPJ,0.0012558093850411844,Mus musculus,RBPJ,tf,,,Neural Tube,1.0
51105|CHD8,0.0012766933896607633,Mus musculus,CHD8,cr,,Cortex,Frontal,1.0
91|TET1,0.0012956865062088915,Mus musculus,TET1,cr,,Embryonic Stem Cell,Embryo,1.0
44264|RUNX1,0.0012967901056654045,Mus musculus,RUNX1,tf,,Mast Cell,Bone Marrow,1.0
43771|SOX9,0.0013272899662277516,Mus musculus,SOX9,tf,,Hair Follicle Stem Cell,Mouse Back Skin,1.0
43908|RELA,0.0013291707543671284,Mus musculus,RELA,tf,3T3-L1,Preadipocyte,Adipose,1.0
44263|SPI1,0.0013340722090049875,Mus musculus,SPI1,predicted transcription factor,,Mast Cell,Bone Marrow,1.0
39881|RPA,0.001345065804614807,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
49560|FOS,0.0013477318047108119,Mus musculus,FOS,tf,,Cortical Neuron,Neuric,1.0
43895|GATA2,0.001360749763471545,Mus musculus,GATA2,tf,,,Uterus,1.0
41988|KMT2B,0.0013680744449803262,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
4396|LDB1,0.0013692342607990848,Mus musculus,LDB1,not sure,,Haematopoietic Progenitor Cell,Bone Marrow,1.0
48853|TBP,0.0013808819227692278,Mus musculus,TBP,tf,,Epithelium,Liver,1.0
48849|GPS2,0.0013926200259421083,Mus musculus,GPS2,not sure,3T3-L1,Preadipocyte,Adipose,0.0
37892|E2F4,0.001418765282706304,Mus musculus,E2F4,tf,,Dendritic Cell,Bone Marrow,1.0
259|HOXC9,0.0014235668418857397,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
3286|GATA3,0.0014352319237530516,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,1.0
44147|SRF,0.001453505759472669,Mus musculus,SRF,tf,NIH-3T3,Fibroblast,Embryo,1.0
2888|SETDB1,0.0014596440699783495,Mus musculus,SETDB1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
33818|BATF,0.0014798611246150872,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,Blood,0.0
55700|EZH2,0.0014911100049948894,Mus musculus,EZH2,cr,,,Mammary Gland,1.0
39376|AR,0.0014973930389660579,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
43773|SOX9,0.0014986525403842244,Mus musculus,SOX9,tf,,Hair Follicle Stem Cell,Mouse Back Skin,1.0
38212|ARNTL,0.0015007538573091565,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
33091|JUN,0.0015403315014103519,Mus musculus,JUN,tf,C2C12,Myoblast,Muscle,1.0
55109|PPARG,0.0015563403738419344,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
432|SUZ12,0.0015598216354514999,Mus musculus,SUZ12,cr,E14,Embryonic Stem Cell,Embryo,1.0
54435|CEBPB,0.0015624372390229304,Mus musculus,CEBPB,tf,,B Lymphocyte,,0.0
5953|RXRA,0.0015663681423778327,Mus musculus,RXRA,tf,F9,,Embryo,1.0
180|STAT5A,0.0015874856408905915,Mus musculus,STAT5A,tf,3T3-L1,Preadipocyte,Adipose,1.0
59154|ZFP57,0.0015874856408905915,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,Embryo,1.0
47292|FEZF2,0.0015888140611379858,Mus musculus,FEZF2,tf,,Neurosphere,,1.0
36980|MBD3,0.0015941378799905327,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
36187|JARID2,0.0015999236933494055,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
53555|RNF2,0.0016034936992354734,Mus musculus,RNF2,predicted transcription factor,,Neural Progenitor Cell,,1.0
41324|EZH2,0.001604387334247821,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
53946|YY1,0.0016115527691460696,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
52285|NR3C1,0.0016120015755886226,Mus musculus,NR3C1,tf,,,Liver,1.0
54434|CEBPB,0.0016228071560536342,Mus musculus,CEBPB,tf,,B Lymphocyte,,0.0
327|SIN3A,0.0016318621736157418,Mus musculus,SIN3A,tf,C2C12,Myoblast,Muscle,0.0
35243|MBD1,0.0016469036351212684,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
150|NR3C1,0.0016653049731464547,Mus musculus,NR3C1,tf,3T3-L1,Preadipocyte,Adipose,1.0
41604|AR,0.0016764354594159397,Mus musculus,AR,tf,,,Caput Epididymis,1.0
49557|FOS,0.0016810931235080033,Mus musculus,FOS,tf,,Cortical Neuron,Neuric,1.0
36668|FOXO1,0.0016890382029363061,Mus musculus,FOXO1,tf,,T Lymphocyte,Blood,1.0
44215|NCOA2,0.0017107083726850911,Mus musculus,NCOA2,cr,,Epithelium,Hindbrain,1.0
8831|PHF19,0.0017173537010891859,Mus musculus,PHF19,cr,E14,Embryonic Stem Cell,Embryo,1.0
39910|RPA,0.0017173537010891859,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
34610|ARNTL,0.0017350296219172385,Mus musculus,ARNTL,predicted transcription factor,,,Liver,0.0
8919|KDM6B,0.0017470663762557074,Mus musculus,KDM6B,cr,,Cortex,,1.0
53213|DAXX,0.0017533554745157967,Mus musculus,DAXX,not sure,,Embryonic Stem Cell,Embryo,1.0
50195|EZH2,0.0017557798389093323,Mus musculus,EZH2,cr,J1,Embryonic Stem Cell,Embryo,1.0
163|PPARG,0.0017640455112027096,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
35673|KMT2C,0.0017650202673250776,Mus musculus,KMT2C,cr,,Embryonic Fibroblast,Embryo,1.0
39306|NCAPD3,0.0017747948167421686,Mus musculus,NCAPD3,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
55121|NR3C1,0.0017752848344770025,Mus musculus,NR3C1,tf,,,Epididymal White Adipose Tissue,1.0
2855|KDM2A,0.0017836339898059015,Mus musculus,KDM2A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
52040|EZH1,0.0017954818490128518,Mus musculus,EZH1,cr,,,Mammary Gland,1.0
50967|SUZ12,0.0018103923235455056,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,,1.0
47011|CEBPB,0.001813387897997242,Mus musculus,CEBPB,tf,MC3T3,,,1.0
55306|Input,0.001813387897997242,Mus musculus,Input,other,,,Small Intestine,1.0
45|NPAS4,0.0018138875984348999,Mus musculus,NPAS4,tf,,Cortical Neuron,Neuric,0.0
55371|PAX6,0.0018143874240974655,Mus musculus,PAX6,tf,,,lens,1.0
52800|NR4A1,0.0018198937791477166,Mus musculus,NR4A1,tf,,Embryonic Stem Cell,Embryo,1.0
36751|NR3C1,0.001822903646606351,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
44411|POLR2B,0.0018284334964501433,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
42028|CEBPB,0.0018294405609930817,Mus musculus,CEBPB,tf,,Preadipocyte,Adipose,1.0
55104|PPARG,0.0018481624600640142,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
41637|POLR3GL,0.001858865727023501,Mus musculus,POLR3GL,tf,,Epithelium,Liver,1.0
55698|EZH1,0.0018624459851777227,Mus musculus,EZH1,cr,,,Mammary Gland,1.0
35242|PBX1,0.0018639822995359752,Mus musculus,PBX1,tf,,,Embryo Trunk,1.0
47302|JARID2,0.0018742538695123094,Mus musculus,JARID2,cr,,Th17,Blood,0.0
48861|TAF3,0.0018861297588477872,Mus musculus,TAF3,cr,,Epithelium,Liver,1.0
58851|MTA2,0.0018965121653375925,Mus musculus,MTA2,tf,,Thymocyte,Thymus,1.0
48261|RUNX1,0.001901201170191751,Mus musculus,RUNX1,tf,,,,0.0
37457|RELA,0.0019017228205059822,Mus musculus,RELA,tf,,Macrophage,Peritoneum,0.0
44857|SMARCA4,0.0019353802153873711,Mus musculus,SMARCA4,cr,,Epithelium,Face,1.0
2444|GATA1,0.001941750894603501,Mus musculus,GATA1,tf,MEL86,Erythroid Progenitor Cell,Blood,0.0
41416|CREB1,0.0019534799687836507,Mus musculus,CREB1,tf,3T3-L1,Preadipocyte,Adipose,1.0
55119|NR3C1,0.001970116535614315,Mus musculus,NR3C1,tf,,,Adipose,1.0
52883|TRIM33,0.0019738909422483486,Mus musculus,TRIM33,predicted chromatin regulator,38B9,Pre-B Lymphocyte,Blood,1.0
36194|RNF2,0.001977671914437038,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
58556|CLOCK,0.001981459462224008,Mus musculus,CLOCK,tf,BetaTC6,,,1.0
56095|TGIF1,0.0019852535956655696,Mus musculus,TGIF1,tf,,Embryonic Stem Cell,Embryo,1.0
35690|KMT2C,0.0019852535956655696,Mus musculus,KMT2C,cr,,Epithelium,Liver,0.0
4604|TAF1,0.001986881671366304,Mus musculus,TAF1,tf,,Embryonic Stem Cell,Embryo,1.0
4511|RAP1A,0.001990685230355632,Mus musculus,RAP1A,not sure,,Fibroblast,Embryo,1.0
51913|IRF1,0.0019917731751594872,Mus musculus,IRF1,tf,,Macrophage,Bone Marrow,1.0
48101|CREBBP,0.0019999499847943125,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,1.0
33656|RAD51,0.002004870687582198,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,,1.0
39882|RAD51,0.002004870687582198,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
52041|EZH1,0.002004870687582198,Mus musculus,EZH1,cr,,,Mammary Gland,0.0
48539|ZBTB17,0.0020108998054751926,Mus musculus,ZBTB17,tf,,Fibroblast,Embryo,1.0
41357|SUPT5H,0.002011997775483058,Mus musculus,SUPT5H,tf,,Embryonic Stem Cell,Embryo,1.0
59157|ZFP57,0.0020196988166784505,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,Embryo,1.0
51038|CEBPA,0.002026320995012535,Mus musculus,CEBPA,tf,,Granulocyte Monocyte Progenitor,Bone Marrow,0.0
44412|POLR2B,0.002034071775434474,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
35248|MBD2,0.002034626430952419,Mus musculus,MBD2,cr,,Embryonic Stem Cell,Embryo,0.0
51020|JARID2,0.0020446337326987347,Mus musculus,JARID2,cr,E14,Embryonic Stem Cell,Embryo,1.0
49151|POLR2B,0.002050212627012807,Mus musculus,POLR2B,tf,R1,Embryonic Stem Cell,Embryo,1.0
34941|CEBPB,0.00205860687345331,Mus musculus,CEBPB,tf,,,Liver,1.0
35619|GRIP1,0.00205860687345331,Mus musculus,GRIP1,not sure,,Macrophage,Bone Marrow,1.0
41635|POLR3G,0.0020653447125313757,Mus musculus,POLR3G,tf,,Epithelium,Liver,1.0
109|CEBPB,0.0020839770764048853,Mus musculus,CEBPB,tf,3T3-L1,Preadipocyte,Adipose,1.0
52987|KDM3A,0.0021090574416543872,Mus musculus,KDM3A,cr,,Adipocyte,,1.0
5505|STAT5A,0.002115944895061763,Mus musculus,STAT5A,tf,,Fibroblast,Embryo,1.0
51927|STAT1,0.002140211934403998,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
56498|SUZ12,0.00214952271081709,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
34943|CREB1,0.0021759065142220525,Mus musculus,CREB1,tf,,,Liver,1.0
32916|BRCA1,0.00219247091923739,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
52042|EZH2,0.0022002003194565457,Mus musculus,EZH2,cr,,,Mammary Gland,0.0
50721|TAL1,0.00220198753094226,Mus musculus,TAL1,tf,,Mesodermal Cell,,1.0
40380|CREBBP,0.0022061628091319375,Mus musculus,CREBBP,cr,3T3-L1,Preadipocyte,Adipose,0.0
42627|AR,0.002238614046903516,Mus musculus,AR,tf,,,Caput Epididymis,1.0
43032|H2AZ,0.002241034962494717,Mus musculus,H2AZ,predicted chromatin regulator,NIH-3T3,Fibroblast,Embryo,1.0
54249|OTX2,0.002241034962494717,Mus musculus,OTX2,tf,,,Basal ganglia and septum,1.0
56271|MYC,0.002241640561921654,Mus musculus,MYC,tf,,,Prostate,1.0
53689|STAT3,0.002242852205633094,Mus musculus,STAT3,tf,,T Lymphocyte,,1.0
9025|NR3C1,0.002247097632968552,Mus musculus,NR3C1,tf,AtT-20,Corticotroph,Brain,1.0
37434|RELA,0.0022610982066893605,Mus musculus,RELA,tf,,Macrophage,Peritoneum,0.0
9283|DMC1,0.0022899540886352843,Mus musculus,DMC1,not sure,,,Testis,1.0
39391|AR,0.0023185185674510066,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
37912|E2F4,0.0023241448637535984,Mus musculus,E2F4,tf,,Dendritic Cell,Bone Marrow,1.0
34024|RNF2,0.002328529415678073,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
51918|STAT1,0.0023360632175847725,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
39883|CEBPA,0.002341098005285596,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
57883|IKZF1,0.002341728044014119,Mus musculus,IKZF1,tf,ILC87,T Lymphocyte,,1.0
33847|RBPJ,0.0023442497342699175,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
3260|FOXA2,0.002357528985358309,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,0.0
37432|RELA,0.002368965355846058,Mus musculus,RELA,tf,,Macrophage,Peritoneum,1.0
328|SIN3B,0.0023785339975811327,Mus musculus,SIN3B,tf,C2C12,Myoblast,Muscle,0.0
38464|FOXP3,0.0023849325112868377,Mus musculus,FOXP3,tf,,T Lymphocyte,Blood,1.0
405|E2F1,0.0023894207354141026,Mus musculus,E2F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
48367|SUZ12,0.0023919888655574025,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
34445|OGT,0.0023984201228447496,Mus musculus,OGT,other,,Embryonic Stem Cell,Embryo,0.0
44150|SRF,0.002404221628740673,Mus musculus,SRF,tf,NIH-3T3,Fibroblast,Embryo,1.0
33807|BATF,0.002408742687041133,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,Blood,1.0
39866|CEBPA,0.0024100358302002094,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
59046|E2F1,0.0024100358302002094,Mus musculus,E2F1,tf,,Hepatocyte,,1.0
35691|KMT2C,0.0024106826373156837,Mus musculus,KMT2C,cr,,Embryonic Fibroblast,Embryo,1.0
48528|MYC,0.002411976722785166,Mus musculus,MYC,tf,,T Lymphocyte,,1.0
39898|CEBPB,0.002411976722785166,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
2890|SETDB1,0.002423651808366051,Mus musculus,SETDB1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
37882|E2F1,0.002423651808366051,Mus musculus,E2F1,tf,,Dendritic Cell,Bone Marrow,1.0
3280|GATA3,0.002438644372327866,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,0.0
42012|GATA1,0.002443878811283279,Mus musculus,GATA1,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
41638|POLR3GL,0.002445844344772915,Mus musculus,POLR3GL,tf,,Epithelium,Liver,1.0
35029|POLR2B,0.002477487965186124,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
325|SIN3A,0.002486786844498631,Mus musculus,SIN3A,tf,C2C12,Myoblast,Muscle,0.0
40387|PPARG,0.002496784943912675,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,0.0
53728|SMCHD1,0.002532403338595352,Mus musculus,SMCHD1,predicted chromatin regulator,,Neural Stem Cell,,1.0
50930|RB1,0.002542567077976014,Mus musculus,RB1,tf,,Embryonic Fibroblast,,0.0
43423|AR,0.002547322763224652,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
452|SMARCA4,0.002569165591406478,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
53745|CTCF,0.0025719078136766174,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
3251|FLI1,0.002576713068282336,Mus musculus,FLI1,tf,,T Lymphocyte,Blood,1.0
485|MYB,0.002587037373468967,Mus musculus,MYB,tf,ERMYB,Myeloid Progenitor Cell,Bone Marrow,1.0
55947|HNF1B,0.0025939409953759126,Mus musculus,HNF1B,tf,IMCD3,,Kidney,1.0
52853|CEBPA,0.0025994758735698375,Mus musculus,CEBPA,tf,,Myeloid Cell,,1.0
59458|AFF3,0.0026057153650704905,Mus musculus,AFF3,tf,,Embryonic Fibroblast,,1.0
41858|POU3F2,0.00262172225448396,Mus musculus,POU3F2,tf,,Neural Progenitor Cell,,1.0
50432|CHRM2,0.00262172225448396,Mus musculus,CHRM2,predicted chromatin regulator,,,Limb Bud,0.0
36760|NR3C1,0.0026231183473566753,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
41989|KMT2B,0.0026238166456167473,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
57844|DICER1,0.0026294090801131783,Mus musculus,DICER1,not sure,,Fibroblast,,1.0
37888|ETS2,0.0026294090801131783,Mus musculus,ETS2,tf,,Dendritic Cell,Bone Marrow,1.0
36739|NR3C1,0.0026511816110146454,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
6024|NFYA,0.0026568266981878783,Mus musculus,NFYA,tf,,Neural Progenitor Cell,Brain,1.0
50088|TAL1,0.002670986941177301,Mus musculus,TAL1,tf,MEL,Erythroid Progenitor Cell,Blood,0.0
49972|SUZ12,0.00267311684605847,Mus musculus,SUZ12,cr,,Leukemia Cell,Blood,1.0
5530|RXRA,0.0026773812577954733,Mus musculus,RXRA,tf,F9,,Embryo,1.0
42961|PARP14,0.0026802276109120925,Mus musculus,PARP14,not sure,,T Lymphocyte,Blood,1.0
50584|IRF7,0.0027167588957593184,Mus musculus,IRF7,tf,,Myeloid Cell,Bone Marrow,0.0
37902|E2F4,0.00272252990357242,Mus musculus,E2F4,tf,,Dendritic Cell,Bone Marrow,1.0
5844|STAT5B,0.002731207166640263,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
44808|SMARCA4,0.0027319313975679767,Mus musculus,SMARCA4,cr,3T3-L1,Preadipocyte,Adipose,1.0
38059|KDM5C,0.0027493650276006597,Mus musculus,KDM5C,cr,,Embryonic Stem Cell,Embryo,1.0
37161|MECP2,0.00275155127688257,Mus musculus,MECP2,cr,,Cortex,Brain,1.0
44268|MYC,0.002756658628310623,Mus musculus,MYC,tf,E14,Embryonic Stem Cell,Embryo,1.0
41952|RUNX3,0.0027573889479730776,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
5099|BRD3,0.002761774534164113,Mus musculus,BRD3,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
55684|EZH1,0.002781587674311202,Mus musculus,EZH1,cr,,,Mammary Gland,1.0
4601|SUPT5H,0.002782323951348264,Mus musculus,SUPT5H,tf,,B Lymphocyte,Blood,1.0
51|SRF,0.0027837970330239067,Mus musculus,SRF,tf,,Cortical Neuron,Neuric,0.0
4411|NFIC,0.002802270024354091,Mus musculus,NFIC,tf,,Fibroblast,Embryo,1.0
34022|RNF2,0.0028037526308495133,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
50212|GTF2B,0.002805235945013024,Mus musculus,GTF2B,tf,,,Heart,0.0
"35263|PKNOX1, PKNOX2",0.002835051291649761,Mus musculus,"PKNOX1, PKNOX2",tf,,,Embryo Trunk,1.0
37756|RBBP5,0.002848561214795874,Mus musculus,RBBP5,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0
55539|RAG1,0.002864396161091812,Mus musculus,RAG1,cr,,B Lymphocyte,Embryo,1.0
52112|NEUROD1,0.0028749968488604736,Mus musculus,NEUROD1,tf,,Beta cell,Pancreatic Islet,1.0
48330|SPI1,0.002892489086114168,Mus musculus,SPI1,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
22|CREB1,0.00289477774293067,Mus musculus,CREB1,tf,,Cortical Neuron,Neuric,1.0
53414|NR3C1,0.0029016535132474915,Mus musculus,NR3C1,tf,,Erythroid Cell,Liver,0.0
3249|FLI1,0.002903948706682545,Mus musculus,FLI1,tf,,Th2,Blood,0.0
44485|MEIS1,0.0029085440046247232,Mus musculus,MEIS1,tf,,Fibroblast,Embryo,1.0
3293|GTF2B,0.002911611177671856,Mus musculus,GTF2B,tf,,T Lymphocyte,Blood,1.0
48225|BRD4,0.0029154492444299386,Mus musculus,BRD4,cr,,Embryonic Fibroblast,Embryo,0.0
5367|LUZP1,0.0029254495726177346,Mus musculus,LUZP1,not sure,E14,Embryonic Stem Cell,Embryo,1.0
39642|RELA,0.002937026828677771,Mus musculus,RELA,tf,,Dendritic Cell,Bone Marrow,1.0
35237|MECP2,0.002943218236711993,Mus musculus,MECP2,cr,,Embryonic Stem Cell,Embryo,0.0
52873|TRIM33,0.002948645366333861,Mus musculus,TRIM33,predicted chromatin regulator,LNCaP-abl ,Epithelium,Prostate,1.0
52238|RUVBL1,0.002948645366333861,Mus musculus,RUVBL1,cr,,Embryonic Stem Cell,,0.0
44781|NCOR1,0.0029494214064278747,Mus musculus,NCOR1,cr,3T3-L1,Preadipocyte,Adipose,0.0
33779|POU5F1,0.0029509740388915435,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
33857|KDM6B,0.002951750631337003,Mus musculus,KDM6B,cr,,Cortex,,1.0
52986|KDM3A,0.0029540815139829026,Mus musculus,KDM3A,cr,,Adipocyte,,1.0
3292|GTF2A1,0.0029548588434277993,Mus musculus,GTF2A1,tf,,T Lymphocyte,Blood,1.0
54371|NR3C1,0.002968101679713429,Mus musculus,NR3C1,tf,,Embryonic Fibroblast,,1.0
58848|SUZ12,0.0029696631716629594,Mus musculus,SUZ12,cr,ILC87,T Lymphocyte,,1.0
43655|RARA,0.002991601925704601,Mus musculus,RARA,tf,,,Liver,1.0
42067|KMT2B,0.0029923881466074674,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
55264|E2F3,0.0029971093830012474,Mus musculus,E2F3,tf,,,intestinal villus,1.0
52895|CREB1,0.0029978969079201088,Mus musculus,CREB1,tf,,Cortical Neuron,,1.0
44058|CLOCK,0.0030034148048475266,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
35235|MECP2,0.0030152696936029053,Mus musculus,MECP2,cr,,Embryonic Stem Cell,Embryo,0.0
39682|SUZ12,0.0030231963554011574,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
35161|NIPBL,0.0030351215481890397,Mus musculus,NIPBL,not sure,,Thymocyte,Blood,1.0
52893|CREBBP,0.0030399034776189683,Mus musculus,CREBBP,cr,,Cortical Neuron,,1.0
2648|TBP,0.003047089096724378,Mus musculus,TBP,tf,RAW264.7,Macrophage,Blood,1.0
37024|FOXO1,0.003049487700589585,Mus musculus,FOXO1,tf,,T Lymphocyte,Blood,1.0
44368|KMT2A,0.0030631119402301068,Mus musculus,KMT2A,not sure,C2C12,Myoblast,Muscle,1.0
181|TCF7,0.0030711517829075203,Mus musculus,TCF7,tf,3T3-L1,Preadipocyte,Adipose,1.0
49565|FOS,0.003076790974901606,Mus musculus,FOS,tf,,Cortical Neuron,Neuric,1.0
37594|CEBPB,0.003080017555250002,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
41641|POLR3D,0.003083247182292792,Mus musculus,POLR3D,tf,Hepa 1-6,Epithelium,Liver,1.0
101|CEBPA,0.0030937645415569145,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
33832|RBPJ,0.0031043141935775554,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
2902|SUPT5H,0.003138619408346218,Mus musculus,SUPT5H,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
